CLIENTNUM,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Attrition_Flag
714941358,53.0,F,4,Graduate,Married,Less than $40K,Blue,36,2,3,6,4005.0,0,4005.0,Attrited Customer
716088783,60.0,M,0,College,Married,$80K - $120K,Blue,50,1,4,2,29239.0,0,29239.0,Attrited Customer
718458858,41.0,M,4,Graduate,Single,$80K - $120K,Silver,29,2,3,6,34516.0,0,34516.0,Attrited Customer
715754133,42.0,F,3,Graduate,Single,Less than $40K,,32,2,2,3,3391.0,1359,2032.0,Existing Customer
715630983,31.0,F,0,Graduate,Single,Less than $40K,,21,4,2,3,4598.0,0,4598.0,Attrited Customer
712768983,51.0,M,4,Graduate,Single,$80K - $120K,,42,6,4,2,34516.0,230,34286.0,Attrited Customer
716881683,45.0,M,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3,3435.0,2517,918.0,Attrited Customer
711108408,55.0,M,2,Uneducated,Single,$60K - $80K,Blue,36,2,1,1,17540.0,1337,16203.0,Existing Customer
717565233,51.0,M,3,Doctorate,Single,$80K - $120K,Blue,38,2,3,2,31346.0,1318,30028.0,Existing Customer
789539058,28.0,M,0,Uneducated,Single,Less than $40K,Blue,20,1,1,3,,893,3449.0,Existing Customer
768643158,44.0,F,5,Graduate,Divorced,Less than $40K,,38,2,1,3,3842.0,2459,1383.0,Existing Customer
721530633,51.0,F,2,Graduate,Single,$40K - $60K,Blue,36,1,1,1,3785.0,1329,2456.0,Existing Customer
721188033,48.0,M,5,College,Married,Less than $40K,Blue,39,2,3,1,,2239,4558.0,Existing Customer
810261633,44.0,M,4,Graduate,Single,$60K - $80K,Blue,39,2,2,3,9682.0,1727,7955.0,Existing Customer
717529233,40.0,F,3,Graduate,Single,Less than $40K,,30,4,3,2,3319.0,0,3319.0,Attrited Customer
719365233,34.0,M,4,Unknown,Single,Less than $40K,Blue,23,1,3,2,7664.0,1785,5879.0,Existing Customer
720943308,47.0,M,3,Graduate,Single,$60K - $80K,,36,1,1,2,30498.0,1990,28508.0,Existing Customer
714425283,50.0,F,2,High School,Married,Unknown,Blue,40,2,3,2,19962.0,0,19962.0,Existing Customer
711794358,,M,0,College,Single,$80K - $120K,,50,2,4,3,21398.0,0,21398.0,Attrited Customer
719683158,56.0,F,2,Unknown,Married,Less than $40K,Blue,48,2,4,2,4746.0,0,4746.0,Attrited Customer
709406733,46.0,M,3,Graduate,Divorced,$80K - $120K,Blue,36,2,2,1,20434.0,1504,18930.0,Existing Customer
708572658,49.0,M,5,Graduate,Married,$60K - $80K,Silver,38,1,1,2,,2088,27443.0,Existing Customer
714001008,56.0,M,1,Uneducated,Divorced,$120K +,Blue,36,1,1,2,3730.0,0,3730.0,Existing Customer
712833633,41.0,M,2,Post-Graduate,Married,$40K - $60K,Blue,36,2,1,3,10688.0,653,10035.0,Existing Customer
716260833,,F,5,Unknown,Single,Less than $40K,,36,6,3,5,4668.0,2517,2151.0,Attrited Customer
708863733,35.0,M,3,Unknown,Single,$40K - $60K,Gold,19,1,1,3,,808,21917.0,Existing Customer
717076458,40.0,M,3,Unknown,Single,$40K - $60K,Blue,36,1,3,1,8155.0,1178,6977.0,Existing Customer
712412958,41.0,F,3,Doctorate,Married,$40K - $60K,Silver,33,1,1,2,18266.0,822,17444.0,Existing Customer
720535008,46.0,M,4,Uneducated,Single,$80K - $120K,Blue,36,1,2,3,10492.0,1094,9398.0,Existing Customer
711578658,56.0,F,2,High School,Married,$40K - $60K,,49,1,3,3,6380.0,2517,3863.0,Existing Customer
709373883,37.0,F,5,Unknown,Married,$40K - $60K,Silver,36,1,1,2,19055.0,2517,16538.0,Existing Customer
780730008,51.0,M,2,College,Single,$120K +,Blue,36,2,2,2,3477.0,752,2725.0,Existing Customer
824816358,36.0,F,1,Uneducated,Single,Less than $40K,Blue,32,2,3,2,,0,3277.0,Existing Customer
716106108,49.0,M,4,Post-Graduate,Married,$120K +,Silver,41,2,3,2,34516.0,0,34516.0,Existing Customer
709807383,35.0,F,2,Unknown,Married,Less than $40K,Blue,22,1,1,1,3616.0,1155,2461.0,Existing Customer
716430933,46.0,F,4,Unknown,Single,Less than $40K,Blue,36,2,1,2,,0,3973.0,Existing Customer
789866133,45.0,F,3,Graduate,Unknown,$40K - $60K,Blue,35,2,3,2,4318.0,2359,1959.0,Existing Customer
718634058,,F,2,High School,Unknown,Unknown,Blue,31,2,2,1,7660.0,764,6896.0,Existing Customer
715129983,46.0,F,3,Graduate,Divorced,Unknown,Blue,36,1,3,2,,0,3515.0,Existing Customer
717177783,36.0,F,0,Unknown,Married,Less than $40K,Silver,19,1,2,3,13313.0,0,13313.0,Existing Customer
719694408,30.0,F,1,College,Single,Less than $40K,,36,4,3,6,4541.0,0,4541.0,Attrited Customer
806992533,49.0,F,1,Graduate,Married,Less than $40K,,44,2,1,1,8284.0,797,7487.0,Existing Customer
718045008,31.0,M,0,Post-Graduate,Married,Less than $40K,Blue,21,1,2,2,3768.0,0,3768.0,Attrited Customer
711010683,35.0,M,3,High School,Married,$40K - $60K,Blue,27,1,2,3,14382.0,1950,12432.0,Existing Customer
714759708,54.0,F,1,High School,Single,Unknown,,36,2,2,3,10798.0,1378,9420.0,Existing Customer
718801158,49.0,M,3,Graduate,Single,$40K - $60K,,36,2,2,2,,1408,22573.0,Existing Customer
712256358,,M,3,Graduate,Married,$60K - $80K,Blue,23,1,3,1,22729.0,1581,21148.0,Existing Customer
779803008,41.0,F,2,High School,Single,Unknown,,30,2,2,1,,0,27670.0,Existing Customer
710968008,37.0,F,4,Uneducated,Married,Less than $40K,Blue,26,2,1,2,3423.0,647,2776.0,Existing Customer
771584658,46.0,F,4,Unknown,Single,Unknown,Silver,34,1,2,3,33874.0,1473,32401.0,Existing Customer
718102758,61.0,F,0,High School,Married,Less than $40K,,36,2,1,3,,1116,2059.0,Existing Customer
811076883,45.0,M,3,Graduate,Married,$40K - $60K,,40,1,4,3,7979.0,0,7979.0,Attrited Customer
770970558,41.0,M,2,Unknown,Single,$80K - $120K,Blue,28,1,2,3,13679.0,2267,11412.0,Existing Customer
758863383,47.0,F,2,Uneducated,Unknown,Less than $40K,Silver,36,1,3,2,14767.0,948,13819.0,Existing Customer
716863458,44.0,M,2,Uneducated,Single,$80K - $120K,Silver,36,2,3,3,34516.0,569,33947.0,Attrited Customer
766821033,61.0,M,0,Unknown,Single,$120K +,Blue,46,6,3,3,4650.0,1162,3488.0,Attrited Customer
814590483,45.0,F,2,Graduate,Married,$40K - $60K,,40,1,3,3,3592.0,865,2727.0,Existing Customer
773283108,,M,0,High School,Married,$60K - $80K,Silver,24,1,1,3,32535.0,1722,30813.0,Existing Customer
721006458,,M,2,Unknown,Single,$120K +,Blue,35,2,1,3,3214.0,1471,1743.0,Existing Customer
714615258,32.0,M,1,High School,Single,$40K - $60K,,36,6,3,2,4819.0,2134,2685.0,Attrited Customer
788687133,42.0,M,2,Graduate,Married,$80K - $120K,Blue,31,2,3,1,16433.0,0,16433.0,Existing Customer
820108008,49.0,M,4,Unknown,Married,$80K - $120K,,44,2,3,3,12174.0,1361,10813.0,Existing Customer
717781608,52.0,F,3,Graduate,Married,Less than $40K,Blue,40,2,2,1,,1518,7712.0,Existing Customer
720136458,39.0,M,3,Post-Graduate,Married,$60K - $80K,Blue,36,2,2,3,6867.0,776,6091.0,Existing Customer
716247708,51.0,M,4,College,Single,$120K +,Gold,33,2,2,2,34516.0,1848,32668.0,Existing Customer
714968208,52.0,M,2,High School,Married,$80K - $120K,Blue,36,2,3,1,18046.0,0,18046.0,Existing Customer
719913783,40.0,M,3,Graduate,Single,$40K - $60K,Blue,27,2,2,3,7680.0,1589,6091.0,Existing Customer
720621408,38.0,F,2,Uneducated,Married,Less than $40K,Blue,36,2,3,2,7825.0,0,7825.0,Existing Customer
721169883,41.0,M,5,College,Married,$60K - $80K,Blue,31,1,3,2,,1945,3057.0,Existing Customer
719324658,27.0,M,0,College,Unknown,$80K - $120K,Silver,19,1,1,3,34516.0,1131,33385.0,Existing Customer
714577233,50.0,F,3,Graduate,Married,$40K - $60K,Blue,41,2,3,1,4755.0,0,4755.0,Existing Customer
712367658,58.0,M,1,Uneducated,Single,$80K - $120K,,40,1,3,0,,1783,20321.0,Existing Customer
803655333,53.0,M,2,Post-Graduate,Single,$60K - $80K,,47,1,3,3,29038.0,2295,26743.0,Existing Customer
710455608,40.0,M,3,High School,Single,$80K - $120K,Blue,36,2,3,2,4620.0,0,4620.0,Attrited Customer
711328458,58.0,M,1,High School,Married,$80K - $120K,Blue,50,1,1,3,34516.0,1341,33175.0,Existing Customer
708123033,41.0,F,3,Graduate,Single,Less than $40K,Silver,30,2,1,1,11463.0,0,11463.0,Existing Customer
713514633,59.0,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224.0,0,6224.0,Attrited Customer
710745633,53.0,M,1,Unknown,Married,$120K +,,36,2,3,3,19252.0,751,18501.0,Existing Customer
710374008,53.0,M,1,Graduate,Single,$80K - $120K,Blue,47,1,1,2,34516.0,1583,32933.0,Existing Customer
772166058,,M,1,Unknown,Single,$40K - $60K,Blue,20,1,2,3,3232.0,1564,1668.0,Existing Customer
715017858,,M,2,Uneducated,Married,$120K +,Platinum,36,2,1,3,,1421,33095.0,Existing Customer
717571683,47.0,F,4,Uneducated,Married,$40K - $60K,Gold,34,2,3,3,23981.0,0,23981.0,Attrited Customer
743420208,47.0,F,2,College,Single,Less than $40K,Blue,40,2,2,2,,1882,2940.0,Existing Customer
716201883,46.0,M,2,Graduate,Unknown,$120K +,Silver,39,2,2,3,34516.0,1381,33135.0,Existing Customer
714593883,53.0,F,2,Graduate,Married,Less than $40K,Silver,45,1,2,1,12100.0,1350,10750.0,Existing Customer
711003483,,M,3,Unknown,Divorced,$60K - $80K,Blue,24,2,3,3,,1138,19328.0,Existing Customer
819628158,42.0,M,3,Graduate,Single,$60K - $80K,Blue,37,2,3,1,17887.0,1821,16066.0,Existing Customer
712021233,33.0,M,3,Graduate,Married,$60K - $80K,Blue,15,5,1,3,23399.0,0,23399.0,Attrited Customer
708573933,45.0,F,2,Unknown,Single,Less than $40K,Silver,36,2,2,3,13026.0,789,12237.0,Existing Customer
710758683,61.0,F,1,Graduate,Unknown,$40K - $60K,Silver,48,2,3,3,15698.0,2000,13698.0,Existing Customer
718288833,31.0,M,1,Unknown,Married,$40K - $60K,Blue,36,1,3,3,5590.0,875,4715.0,Existing Customer
708873183,47.0,M,2,Post-Graduate,Single,$60K - $80K,Blue,39,1,3,2,,618,16957.0,Existing Customer
766224933,46.0,M,2,Graduate,Married,$80K - $120K,,39,1,1,1,,1769,27759.0,Existing Customer
771626283,54.0,M,2,Post-Graduate,Married,$60K - $80K,,42,1,3,1,34516.0,1996,32520.0,Existing Customer
720372483,60.0,F,0,High School,Married,Less than $40K,Blue,36,1,1,3,4147.0,2262,1885.0,Existing Customer
712916958,55.0,F,2,Graduate,Married,Unknown,Blue,36,5,3,2,12494.0,0,12494.0,Attrited Customer
716124408,32.0,M,2,Graduate,Single,$120K +,Gold,22,2,2,3,34516.0,1692,32824.0,Attrited Customer
714128283,49.0,F,1,Unknown,Married,Less than $40K,,40,2,3,2,13411.0,1736,11675.0,Existing Customer
708163758,41.0,M,3,Unknown,Married,$120K +,Blue,33,2,4,3,34516.0,638,33878.0,Existing Customer
716979183,45.0,M,2,College,Married,$60K - $80K,Blue,34,1,1,2,17646.0,1396,16250.0,Existing Customer
716480358,45.0,M,3,Uneducated,Single,$60K - $80K,,36,2,2,1,,1296,9825.0,Existing Customer
800758233,30.0,M,0,College,Single,$60K - $80K,Blue,24,6,2,2,4109.0,0,4109.0,Attrited Customer
720413658,44.0,M,2,High School,Married,$120K +,,31,2,1,3,,905,5271.0,Existing Customer
715832058,40.0,F,5,Graduate,Unknown,Less than $40K,Blue,36,2,2,3,4512.0,1172,3340.0,Existing Customer
716323683,31.0,M,0,Graduate,Married,$80K - $120K,Blue,36,2,3,3,,1607,31184.0,Existing Customer
819616383,40.0,F,3,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4772.0,2004,2768.0,Existing Customer
771069033,56.0,M,1,Unknown,Unknown,$60K - $80K,,43,2,2,3,10602.0,1083,9519.0,Existing Customer
821241708,47.0,M,4,Unknown,Unknown,$80K - $120K,,42,1,4,1,7953.0,0,7953.0,Attrited Customer
716987358,29.0,M,0,Post-Graduate,Divorced,$60K - $80K,,15,2,1,3,8022.0,0,8022.0,Attrited Customer
710300733,38.0,M,3,High School,Single,$120K +,Blue,27,2,4,1,34516.0,0,34516.0,Existing Customer
712497783,56.0,F,2,Unknown,Married,Less than $40K,Blue,48,1,2,3,9092.0,1363,7729.0,Existing Customer
709259958,53.0,F,1,Graduate,Single,Less than $40K,Blue,44,1,3,2,,2517,3024.0,Attrited Customer
716296833,56.0,M,0,Doctorate,Single,$80K - $120K,,47,2,1,2,7204.0,0,7204.0,Existing Customer
715728108,27.0,F,0,Graduate,Unknown,Less than $40K,Blue,36,1,1,2,4548.0,1450,3098.0,Existing Customer
771507258,38.0,F,2,Graduate,Single,Less than $40K,Blue,26,1,2,1,3860.0,1175,2685.0,Existing Customer
713758758,48.0,M,2,High School,Married,Less than $40K,Silver,36,2,2,2,14581.0,2517,12064.0,Existing Customer
779809908,44.0,F,3,High School,Single,Less than $40K,,34,2,2,2,3084.0,0,3084.0,Existing Customer
816310158,49.0,M,4,Uneducated,Unknown,$60K - $80K,Blue,44,1,3,2,12375.0,2263,10112.0,Existing Customer
780349833,36.0,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,23981.0,Existing Customer
818235408,30.0,M,0,College,Married,$60K - $80K,Blue,25,2,3,1,19534.0,0,19534.0,Existing Customer
709213458,42.0,M,3,High School,Married,$80K - $120K,Blue,36,1,3,2,,0,22993.0,Attrited Customer
719634408,51.0,M,2,Unknown,Single,$120K +,Silver,31,2,2,2,34516.0,585,33931.0,Existing Customer
709934808,59.0,M,1,Unknown,Single,$40K - $60K,Silver,51,2,2,1,15164.0,1071,14093.0,Existing Customer
712238958,45.0,M,4,Graduate,Married,Less than $40K,Blue,36,1,2,3,7231.0,1047,6184.0,Existing Customer
711813258,56.0,M,2,College,Single,$60K - $80K,Gold,43,2,1,2,,2022,32494.0,Existing Customer
789983133,31.0,M,2,Graduate,Unknown,$80K - $120K,Silver,22,2,3,2,,1780,32736.0,Existing Customer
792139308,48.0,F,3,Graduate,Single,$40K - $60K,,42,1,2,3,9215.0,639,8576.0,Existing Customer
718123608,,M,2,Graduate,Married,$80K - $120K,Blue,36,2,1,2,25438.0,1907,23531.0,Existing Customer
715369008,46.0,F,3,High School,Single,Less than $40K,Blue,36,1,2,2,3759.0,0,3759.0,Existing Customer
717556758,52.0,F,2,High School,Single,Less than $40K,Blue,36,1,2,3,3029.0,2267,762.0,Existing Customer
718252533,30.0,F,0,Graduate,Divorced,Less than $40K,,18,5,1,1,4203.0,996,3207.0,Attrited Customer
716340783,48.0,M,4,High School,Married,$80K - $120K,Blue,36,1,1,2,,1320,20206.0,Existing Customer
717898758,55.0,F,2,Graduate,Married,Less than $40K,Silver,45,6,3,3,12207.0,0,12207.0,Attrited Customer
825743583,39.0,F,2,Graduate,Single,Unknown,Silver,35,1,3,3,32089.0,1971,30118.0,Existing Customer
717711108,43.0,F,3,Unknown,Married,Less than $40K,Blue,27,1,2,2,3541.0,1042,2499.0,Existing Customer
789791808,43.0,M,4,High School,Married,$40K - $60K,Blue,32,2,2,2,7139.0,1512,5627.0,Existing Customer
807971658,47.0,F,3,Unknown,Married,Less than $40K,Blue,42,1,2,3,,2517,1152.0,Existing Customer
770220558,57.0,M,3,Unknown,Single,$60K - $80K,,51,1,6,1,5859.0,0,5859.0,Attrited Customer
818239983,53.0,M,2,Unknown,Divorced,$80K - $120K,,48,2,1,2,15594.0,1590,14004.0,Existing Customer
712544358,48.0,M,3,Graduate,Married,$120K +,,36,1,4,2,34516.0,1823,32693.0,Existing Customer
720306408,50.0,F,2,High School,Single,Less than $40K,Blue,41,2,3,2,6704.0,0,6704.0,Existing Customer
721488858,53.0,M,3,Uneducated,Married,$60K - $80K,Silver,38,1,3,2,32417.0,871,31546.0,Existing Customer
710771433,48.0,M,1,Graduate,Single,$80K - $120K,Blue,36,1,3,1,2754.0,2152,602.0,Existing Customer
708662583,41.0,M,3,Unknown,Married,$60K - $80K,Silver,29,1,3,4,,0,27945.0,Attrited Customer
717663033,51.0,M,2,Uneducated,Single,$120K +,,35,1,2,2,34516.0,1068,33448.0,Existing Customer
721524858,51.0,F,2,Unknown,Married,Less than $40K,Blue,37,1,2,3,7098.0,1829,5269.0,Existing Customer
788778033,39.0,F,2,College,Single,Less than $40K,Silver,20,1,2,3,12338.0,1277,11061.0,Existing Customer
708649683,51.0,M,2,High School,Single,$60K - $80K,Blue,42,1,3,2,16703.0,1140,15563.0,Existing Customer
708770883,43.0,M,2,Uneducated,Married,$80K - $120K,,24,2,2,2,16667.0,1463,15204.0,Existing Customer
708152358,54.0,M,1,Post-Graduate,Unknown,$80K - $120K,,36,1,3,2,18512.0,1664,16848.0,Attrited Customer
719210133,47.0,M,3,Uneducated,Single,$60K - $80K,Blue,35,2,3,1,14131.0,1333,12798.0,Existing Customer
714690633,51.0,F,3,Graduate,Single,Less than $40K,Blue,36,1,3,1,3276.0,1474,1802.0,Existing Customer
719719158,38.0,M,4,Post-Graduate,Single,$80K - $120K,Silver,36,1,3,1,,1435,33081.0,Existing Customer
712690458,38.0,F,2,Uneducated,Married,Less than $40K,Blue,28,1,1,2,3629.0,1891,1738.0,Existing Customer
718758783,44.0,F,4,Unknown,Single,Less than $40K,Silver,36,2,3,3,13067.0,1943,11124.0,Existing Customer
716947083,32.0,M,3,High School,Single,$40K - $60K,Blue,36,2,2,1,,1871,1974.0,Existing Customer
709075533,41.0,M,5,Uneducated,Single,$80K - $120K,Blue,32,4,3,3,,0,12094.0,Attrited Customer
712952283,50.0,M,3,Graduate,Married,$120K +,Blue,35,1,1,2,34516.0,1638,32878.0,Existing Customer
718799958,60.0,F,1,Graduate,Married,Unknown,,52,2,3,3,13312.0,1974,11338.0,Existing Customer
718663983,38.0,F,1,Doctorate,Single,Less than $40K,,36,2,2,2,3466.0,2517,949.0,Existing Customer
789550458,59.0,M,0,High School,Single,$40K - $60K,Silver,52,1,2,1,15223.0,1729,13494.0,Existing Customer
708226833,,M,1,High School,Married,$120K +,Gold,44,1,6,3,34516.0,831,33685.0,Existing Customer
714361083,40.0,F,2,College,Single,Less than $40K,Blue,36,4,2,3,5989.0,0,5989.0,Attrited Customer
714608583,45.0,M,5,High School,Divorced,$120K +,,36,2,3,2,5287.0,0,5287.0,Attrited Customer
710775483,53.0,M,1,High School,Unknown,$40K - $60K,Blue,43,2,1,3,9060.0,0,9060.0,Existing Customer
709410033,56.0,M,2,High School,Unknown,$80K - $120K,Blue,36,1,1,1,4731.0,831,3900.0,Existing Customer
717173358,60.0,F,0,Graduate,Single,$40K - $60K,Blue,47,1,2,3,9502.0,1881,7621.0,Existing Customer
719773158,,M,3,Graduate,Married,$80K - $120K,Blue,36,1,3,0,29738.0,2370,27368.0,Existing Customer
771292233,48.0,F,1,Unknown,Single,Less than $40K,Blue,36,1,1,2,3918.0,813,3105.0,Existing Customer
756371058,58.0,F,1,Unknown,Married,Less than $40K,Blue,40,1,2,3,3944.0,1006,2938.0,Existing Customer
709476033,55.0,M,2,Uneducated,Married,$120K +,Blue,48,2,1,2,6577.0,1800,4777.0,Existing Customer
770560683,51.0,M,1,Graduate,Married,$120K +,Gold,37,2,3,1,34516.0,2417,32099.0,Existing Customer
788766933,46.0,M,2,Post-Graduate,Married,$80K - $120K,Blue,26,1,3,1,34516.0,714,33802.0,Existing Customer
713550483,45.0,M,4,Graduate,Unknown,$60K - $80K,Blue,33,1,5,1,8670.0,1930,6740.0,Existing Customer
709928358,40.0,M,3,Graduate,Single,$80K - $120K,Blue,20,1,2,2,32554.0,0,32554.0,Attrited Customer
713895633,56.0,F,1,High School,Unknown,$40K - $60K,Blue,36,2,1,3,,0,8331.0,Existing Customer
720471108,34.0,F,4,High School,Single,Unknown,Silver,26,2,2,2,32056.0,1668,30388.0,Existing Customer
718192608,48.0,M,3,Uneducated,Married,$60K - $80K,Blue,36,1,1,2,,1148,14376.0,Existing Customer
805485933,45.0,F,3,Graduate,Married,Less than $40K,Blue,40,2,1,3,,2517,1493.0,Existing Customer
712517808,,M,5,High School,Married,$60K - $80K,Blue,36,2,4,3,3275.0,1525,1750.0,Existing Customer
780604083,49.0,M,1,Unknown,Single,$60K - $80K,,37,1,2,2,,1209,17140.0,Existing Customer
715311183,,M,2,Post-Graduate,Single,$60K - $80K,Blue,24,2,3,1,3388.0,1659,1729.0,Existing Customer
712265508,32.0,M,0,Post-Graduate,Single,$40K - $60K,Blue,14,1,1,3,4015.0,0,4015.0,Attrited Customer
715051608,34.0,M,2,High School,Single,$60K - $80K,Blue,36,2,3,2,9719.0,2517,7202.0,Attrited Customer
757786608,33.0,M,2,Post-Graduate,Single,$80K - $120K,Blue,24,2,3,2,4178.0,2463,1715.0,Existing Customer
714303483,40.0,M,2,College,Married,$40K - $60K,Gold,31,1,2,1,3735.0,1474,2261.0,Existing Customer
718728108,43.0,M,4,Uneducated,Married,$60K - $80K,,30,1,3,1,29856.0,1576,28280.0,Existing Customer
710019933,,M,1,Uneducated,Single,$40K - $60K,Blue,22,2,3,3,11522.0,1203,10319.0,Existing Customer
812453283,42.0,M,3,Graduate,Married,$40K - $60K,,37,2,2,3,3161.0,1788,1373.0,Existing Customer
717439983,48.0,M,2,Graduate,Married,$80K - $120K,Blue,28,1,3,3,,2517,12257.0,Attrited Customer
714391683,39.0,M,4,Unknown,Married,$60K - $80K,Gold,36,4,3,2,,2517,31999.0,Attrited Customer
827901183,51.0,F,2,Graduate,Married,Less than $40K,Blue,47,2,2,1,,980,4138.0,Existing Customer
708841233,41.0,M,2,College,Married,$80K - $120K,,33,2,3,3,14682.0,2517,12165.0,Attrited Customer
710663508,42.0,M,4,Uneducated,Married,$40K - $60K,Blue,33,1,2,2,3108.0,2280,828.0,Existing Customer
716439258,32.0,M,3,Graduate,Married,$60K - $80K,Blue,36,1,1,1,3223.0,1413,1810.0,Existing Customer
719610708,43.0,M,1,Graduate,Married,$120K +,Blue,34,5,1,3,,2517,26095.0,Existing Customer
715026258,50.0,M,1,Graduate,Married,$60K - $80K,Silver,37,1,1,1,6224.0,777,5447.0,Existing Customer
711706458,44.0,M,4,Doctorate,Married,$80K - $120K,Blue,27,1,2,1,24134.0,1290,22844.0,Existing Customer
712180308,36.0,M,4,High School,Single,$120K +,,36,1,3,3,27929.0,1898,26031.0,Existing Customer
802622733,44.0,F,4,Uneducated,Single,$40K - $60K,,34,1,3,3,3657.0,0,3657.0,Existing Customer
778832883,47.0,F,3,Post-Graduate,Married,Less than $40K,Blue,28,1,3,1,8257.0,961,7296.0,Existing Customer
788671608,45.0,F,4,College,Single,$40K - $60K,Gold,30,1,2,1,23051.0,1836,21215.0,Existing Customer
718023708,53.0,F,2,Uneducated,Single,$40K - $60K,,42,2,1,3,14839.0,2226,12613.0,Existing Customer
718692258,43.0,M,3,Unknown,Married,$60K - $80K,,34,1,3,1,3755.0,1591,2164.0,Existing Customer
718357458,48.0,M,5,Unknown,Single,$60K - $80K,,36,2,3,0,3862.0,0,3862.0,Existing Customer
714003483,37.0,M,1,Doctorate,Unknown,$60K - $80K,Blue,36,1,3,1,7539.0,0,7539.0,Existing Customer
713632983,43.0,M,4,High School,Married,$80K - $120K,Blue,35,2,3,2,,503,10085.0,Attrited Customer
711008508,59.0,M,2,Graduate,Single,$40K - $60K,Blue,50,2,1,2,11808.0,0,11808.0,Existing Customer
815230458,31.0,M,1,High School,Divorced,$40K - $60K,Silver,26,1,1,3,,1277,14227.0,Existing Customer
719612583,52.0,F,4,Uneducated,Divorced,Unknown,Blue,42,4,4,1,12091.0,0,12091.0,Attrited Customer
709514433,41.0,M,3,High School,Married,$80K - $120K,,33,2,1,1,,609,13209.0,Existing Customer
815826708,53.0,F,2,Unknown,Married,$40K - $60K,,48,2,3,3,4442.0,1107,3335.0,Existing Customer
815520333,55.0,M,3,High School,Married,$60K - $80K,,50,2,1,2,5282.0,1144,4138.0,Existing Customer
718661958,41.0,M,3,College,Married,$80K - $120K,Blue,28,1,1,3,,1617,32899.0,Existing Customer
788980983,55.0,M,1,High School,Single,$80K - $120K,Blue,42,1,4,2,,1583,32933.0,Existing Customer
